,Weight
146,0.3065351485870015
147,0.34127510404529393
148,0.3181679102228565
149,0.3123303668447198
150,0.31434873246228234
151,0.3641338795469361
152,0.3613771625742781
153,-0.5654504602744238
154,-0.34750866213108283
155,-0.49505130062783076
156,-0.6048441488298355
157,-0.5654061052945036
158,-1.2777120286467267
159,-0.9683319432885948
160,0.10818879317341601
161,-1.0720021797748596
162,-0.11721870477095614
163,-0.45720390720569976
164,-0.2333548971648835
165,-0.007208372042115108
166,-0.07796674352231131
167,0.05829365369569739
168,0.1029130677550687
169,0.08965015396639542
170,-1.5747183460388539
171,0.17941214241265535
172,-1.4447044700386706
173,0.042063008727268425
174,0.27794979834650757
175,0.12471137280169353
176,0.2513052549443211
177,0.36684064336436195
178,0.31249839604970153
179,0.3463019792560881
180,0.38398636528233776
181,0.4009028556459874
182,0.4082570065591755
183,0.3678100475823396
184,0.3813527296351559
185,0.3524984981901019
186,0.3406919378963228
187,0.36902331205395944
188,-0.548912598373374
189,-0.28437693983845325
190,-1.3823829108256667
191,-0.43448195901833714
192,-0.5789719272311253
193,-1.5746792588878427
194,-1.428430316798337
195,-1.7014628603525386
196,-0.6040470280514986
197,-1.4137890469192822
198,-0.5076941145917326
199,-0.1482560953716488
200,-0.12045224037014074
201,-1.2363575867372518
202,-1.7346222492858663
203,-1.2589855436501884
204,-0.9034740442595246
205,-1.2169995851363193
206,-0.8822557813620194
207,-0.7458764362881645
208,0.1784755013348176
209,0.021571553766237872
210,0.16483608304596842
211,0.3371117052690056
212,0.28378148179772744
213,0.32142282589778903
214,0.39340857622829173
215,0.3767410672365804
216,0.3642855621876433
217,0.3621973313857564
218,0.3808678093833494
219,0.3023313441903793
220,0.32845091005578375
221,0.24250535905817383
222,0.255828555711364
223,0.21314190867762228
224,0.3514117339248993
225,-0.45146573953722025
226,-0.21694695646834095
227,-0.17767693507659332
228,-0.9813935689565647
229,-0.3032718235463081
230,-0.26920296602262983
231,-1.3375408610083808
232,-0.49920071041781633
233,-0.9238434598451757
234,-1.231960269031286
235,0.019024388675142
236,-1.5145760230675096
237,-0.16332507221459297
238,-1.6564879948312594
239,-0.6057476614243146
240,-0.011545242513230414
241,-0.2795859196198171
242,0.03494508621318004
243,0.1585332506316054
244,0.10003925945048298
245,0.1786713905628956
246,0.30434653859152905
247,0.2747132315651716
248,0.3067381662795815
249,0.33858075339471894
250,0.35323402234474244
251,0.3443720562031889
252,0.2486090277333366
253,0.3456656976903033
254,0.2615613179264047
255,0.14636896305182356
256,0.1688900353653865
257,-0.8809986634158729
258,0.20875829451996208
259,-1.0106375885344168
260,0.1670359065926773
261,0.18399069309032468
262,0.34823275705610357
263,-0.12012805248591157
264,-0.06599821619295171
265,-0.08724227591856937
266,-0.07897274842082547
267,0.013929582566651333
268,-0.012169413881110258
269,0.04522164613765378
270,0.09708574373003886
271,-1.0831048564077652
272,0.19821236200614456
273,0.10034357704234509
274,-0.33271953381736624
275,-0.545628181117656
276,-1.8546824841391365
277,0.003046624842423351
278,-1.6507465814139617
279,-0.015769516181091126
280,0.20853398656686073
281,0.08929225248307293
282,0.22329979045936277
283,0.30493060185068255
284,0.2834656848944346
285,0.3171709256450108
286,0.3315920223836283
287,0.35187581754658837
288,0.3526777877228844
289,0.23792573058554933
290,0.3503579102291974
291,0.31894693389888606
292,-0.9254098577381231
293,0.22916593825143738
294,0.14111434492064023
295,-1.0861950588184937
296,-1.0537680394003097
297,-1.119616906313201
298,0.20568285480074566
299,0.0540628786258186
300,0.1874494438873856
301,0.34355968740684817
302,0.2689771305198111
303,0.33472034825701447
304,0.33737079694619154
305,0.3801930147611434
306,0.07575659147776648
307,0.1619914528320754
308,0.24920631934823034
309,0.0835053066583602
310,0.27479706154876093
311,0.2993480430274843
312,-1.5743212466143113
313,0.21100147174117723
314,0.16436259768321293
315,-1.396539896952135
316,-1.3870826501318718
317,-1.2615920070722724
318,0.16913671555830057
319,0.10943031776989931
320,0.19744819551028847
321,0.3152099260080907
322,0.3016024063676277
323,0.33085276278803244
324,0.35031546129134983
325,0.3646661712140503
326,0.3685466919164381
327,0.31920602997093805
328,0.37200320008196697
329,0.35703926254698337
330,0.18841313087023304
331,0.32195468672148797
332,0.28954580873787283
333,0.0493203713036805
334,0.1784494905480003
335,0.14775458984804346
336,0.13883659720562913
337,0.11329534917703876
338,0.12985088828562852
339,0.29146159160376395
340,0.22503488085851941
341,0.2681693276657866
342,0.3557461542366439
343,0.30603120309744913
344,0.3449729054168118
345,0.3513668563987321
346,0.40404690713924984
347,0.33337362385308134
348,0.43355430364942016
349,0.2802785254067486
350,0.41189702773751213
351,0.41447330136214333
352,0.1869773568917239
353,0.36308935794987507
354,0.32223125665164987
355,0.2353493457821385
356,0.28696911613038867
357,0.2797842060920397
358,0.3383985582637029
359,0.3505778734233225
360,0.35851363582862983
361,0.37282834534898135
362,0.38894922023343403
363,0.3889368306800667
364,0.36259058525732
365,0.3949119394682139
366,0.38366205768250816
367,0.31169480199673905
368,0.3679352283278031
369,0.34549832811198955
370,0.2416614218962454
371,0.30563283002801556
372,0.2774544716364121
373,0.21386518101301266
374,0.23712690791665503
375,0.21853321577830576
376,0.2563991016890219
377,0.22087361289115193
378,0.22540038555808262
379,0.32260117766037033
380,0.25534279922476966
381,0.27936474929591393
382,0.38756008881254156
383,0.3068112440584071
384,0.3368326219465182
385,0.37028787860710966
386,0.4026626300626127
387,0.4741113332527276
388,0.5075942099427155
389,0.5153717862241307
390,0.43564975652070903
391,0.5074442745732413
392,0.4879031258190716
393,0.39241137868895937
394,0.4482756872732532
395,0.43290934136554815
396,0.39311845483442476
397,0.42385625171017305
398,0.4155448063276941
399,0.4022463542166683
400,0.4246074828738864
401,0.41793470556570567
402,0.39243202598296056
403,0.42002766657286916
404,0.40808580920944937
405,0.3582329069107669
406,0.39744587781174556
407,0.376935771820366
408,0.30467883947613206
409,0.3520902786003015
410,0.3216996331880083
411,0.2530857321082912
412,0.28813897311029724
413,0.252466837920736
414,0.23239877995052516
415,0.22669224277565803
416,0.19823056971836805
417,0.25364089491793973
418,0.19478330780568265
419,0.18724623031799437
420,0.30130135793662627
421,0.20498173534061226
422,0.23023534359377817
423,0.3421721699312834
424,0.2576137062236069
425,0.3043803728348119
426,0.36540819113970757
427,0.3116118735750839
428,0.35253043107363957
429,0.3378216787460848
430,0.35998277188911276
431,0.5312838183542887
432,0.5556479371617125
433,0.5153448170573449
434,0.5513955584468002
435,0.5378552419319145
436,0.47916504815321725
437,0.5153760785009363
438,0.5030119334936307
439,0.45266305073172197
440,0.48279528467172983
441,0.4715790692575992
442,0.43739977983605294
443,0.46188157106761085
444,0.4516715665887049
445,0.41951440946907215
446,0.4454219085838398
447,0.43307775770330115
448,0.38741147507787654
449,0.4216533185038255
450,0.4025952341260386
451,0.33585206400352496
452,0.38126962909241735
453,0.35069245882198175
454,0.2677134819056344
455,0.318000425447414
456,0.2706576546818249
457,0.19933807238806933
458,0.22997195276059967
459,0.16621336518913743
460,0.1562698390492805
461,0.1281518607250094
462,0.06841624653769096
463,0.1680415198754036
464,0.04895811039540732
465,0.005797583588044941
466,0.23254470199956523
467,0.026390791312105866
468,0.11227970222753969
469,0.303108990479255
470,0.15012624193339763
471,0.2721322075543884
472,0.3405132193565058
473,0.2922028878537969
474,0.34081294685943364
475,0.34485468899166094
476,0.3620081672803619
477,0.5447857446745048
478,0.5556077654600904
479,0.5182490379288192
480,0.537306136935539
481,0.5290675826875644
482,0.491056276330476
483,0.5119921329188446
484,0.5020666904936288
485,0.46751764670314255
486,0.4876813274641856
487,0.47748406286702405
488,0.44401000150172565
489,0.46576391143964657
490,0.4544962041878078
491,0.41217586206605084
492,0.44141190787899676
493,0.425652239734021
494,0.36197905635043226
495,0.4059965754329743
496,0.3795397614994467
497,0.28367930183324874
498,0.3478034577749963
499,0.30027546924763715
500,0.1697879496420006
501,0.25045205350339306
502,0.15983753944257462
503,0.03362616554639497
504,0.08399095413081326
505,-0.08374716788496722
506,-0.09841155075785757
507,-0.18635653714016698
508,-0.2981115633729178
509,-0.058855475789889145
510,-0.42862570072760336
511,-1.1549085016223253
512,0.14806530876923896
513,-1.084366413149092
514,0.05335079439315371
515,0.29568056014164523
516,0.1551986626365378
517,0.2927127198908782
518,0.3440411984916081
519,0.3253388869281256
520,0.3581715274255174
521,0.37423511159006895
522,0.5271873301724368
523,0.5374177973482817
524,0.5287873694923404
525,0.5067737230622449
526,0.5177280693484891
527,0.5096186028163991
528,0.48408976942731874
529,0.4965611246183621
530,0.4872485855312818
531,0.46069233628492756
532,0.47462512888658526
533,0.46553666334925436
534,0.4321382592844045
535,0.452401004719321
536,0.441593489502053
537,0.38871550651810927
538,0.4241498831886711
539,0.40653757435040017
540,0.3149371380558168
541,0.3787276013101427
542,0.3436371822926463
543,0.1788414842933871
544,0.29551948101721803
545,0.21617421161514905
546,-0.08863201915967533
547,0.12251513263154545
548,-0.12437382247409423
549,-0.45748407045447975
550,-0.3794732852933774
551,-1.4907327108409523
552,-1.218185668235658
553,-1.5990126358195267
554,-0.4469097936080525
555,-0.9694654213395513
556,-0.9434505852506858
557,-0.8053754148429494
558,0.18796702399131615
559,-0.023238743473787737
560,0.17212589711957182
561,0.32971525697480353
562,0.2807762078808116
563,0.3717302388457633
564,0.40891937567512704
565,0.5153473112972584
566,0.5104386955224818
567,0.5035204340809767
568,0.507982824116902
569,0.49902070500550644
570,0.4843389477018627
571,0.4891604436516799
572,0.4795639384881336
573,0.4638906573992656
574,0.468117614353595
575,0.46008559741118416
576,0.4417217602709199
577,0.44862612360286125
578,0.4430071552778382
579,0.410894684154114
580,0.429613844018909
581,0.42220322685483447
582,0.35631219826112537
583,0.4018122068889336
584,0.3845499876035994
585,0.24436667465330497
586,0.34786209333556395
587,0.3047000939229252
588,-0.049644176759472414
589,0.2287844397995935
590,0.0947164726415668
591,-1.4034760829321544
592,-0.1275333063100984
593,-1.2062157207655488
594,-1.3536800762334362
595,-1.6310006114406608
596,-1.0966316609902487
597,-0.258254664941915
598,-0.39642654169386005
599,-0.12413092138634363
600,0.11419335839213673
601,0.005066995038305433
602,0.1221356396888662
603,0.33397042900995155
604,0.24916811373357306
605,0.320495432991451
606,0.3926328059629649
607,0.438059904571215
608,0.48472737241706043
609,0.48548101487389794
610,0.47309766729476466
611,0.46824352477666675
612,0.4679262572581655
613,0.45561735791825275
614,0.4495509062796279
615,0.4454706089192664
616,0.43374887528884176
617,0.43366751727071984
618,0.4237625148359445
619,0.4211419967445944
620,0.417461651422363
621,0.41269224000570937
622,0.4163899569319077
623,0.389524615303795
624,0.40528987821302054
625,0.40583082445122365
626,0.3265879539932348
627,0.38453783128791375
628,0.3733792130436614
629,0.16335444495407014
630,0.32853394249783263
631,0.2920114311790468
632,-0.832890928926024
633,0.18258743181350412
634,0.08970617025242711
635,-0.8143883768308036
636,-0.380079878168125
637,-0.2619639824282508
638,-0.1057443701137949
639,-0.05313817062438436
640,0.016693557682172733
641,0.15756784834466375
642,0.1336825420226475
643,0.19184161864475124
644,0.31100689397930825
645,0.26651664059218894
646,0.3127836329138033
647,0.4050318352325164
648,0.3708193101832876
649,0.40432782604083506
650,0.4618445217719873
651,0.4357279757624487
652,0.46195992446510914
653,0.47378376789826815
654,0.4961884475313221
655,0.45088789060903856
656,0.44016823686559414
657,0.4298300242201246
658,0.4374063817696602
659,0.43546354623173333
660,0.42044339711372114
661,0.4145160752487488
662,0.41100313683673095
663,0.38450148762298486
664,0.3988240463799282
665,0.3723980880968506
666,0.36116630262891214
667,0.3971021378957321
668,0.3557073674023724
669,0.37372225114060253
670,0.39747951863339115
671,0.3741205510363812
672,0.39598186847710404
673,0.3812476536515006
674,0.39155424456108767
675,0.40257855415726695
676,0.32844095533460804
677,0.3849277595544348
678,0.3868600722514811
679,0.21275561940698484
680,0.3461447964804405
681,0.3309803044290458
682,0.12222767624249697
683,0.26323026014127326
684,0.24679014233047436
685,0.14535253545156168
686,0.2291406820368196
687,0.23147836813174594
688,0.23840296938850614
689,0.2627378619439592
690,0.2796285849956669
691,0.3275923936860615
692,0.32026971286637473
693,0.34295323648775855
694,0.39965901539651283
695,0.3804965677716985
696,0.40206931667652057
697,0.45258548376509045
698,0.43127355251629773
699,0.4485341931967912
700,0.48924900357671186
701,0.4688649398527893
702,0.48010745993783943
703,0.4973529748355019
704,0.5031812959974167
705,0.4090889801996387
706,0.3874901620807706
707,0.3849433140586549
708,0.3979461746461953
709,0.3946511343289686
710,0.3836796745236867
711,0.3607363357930645
712,0.37532435729062286
713,0.3359751814983486
714,0.322719438211338
715,0.3123225625072844
716,0.22107882420727187
717,0.32646336660293696
718,0.20681694773184056
719,0.24618264574139304
720,0.36563934686750654
721,0.2629521989974276
722,0.33707664598761844
723,0.3939517808832165
724,0.3559282426825551
725,0.39571534822592147
726,0.3978050323504321
727,0.40140230522269005
728,0.41556604041877054
729,0.3719291556150158
730,0.40523876687713944
731,0.4301215302997168
732,0.33509823961398244
733,0.4066557274918273
734,0.39010299997083053
735,0.31855041735136436
736,0.3722744563558763
737,0.36687493185988507
738,0.3333062449692047
739,0.3664336692599749
740,0.36839656452398184
741,0.3693736310367356
742,0.3818234998005231
743,0.38935283495731965
744,0.4109597927333485
745,0.40906622335006926
746,0.4196663479589132
747,0.4484470033922455
748,0.43956726424547443
749,0.4495997491003695
750,0.4767351291878179
751,0.4661534775301188
752,0.47419583113314867
753,0.4910973317641898
754,0.48628660164327187
755,0.4905051650905421
756,0.4951905760316393
757,0.49713128038448495
758,0.3583555118364574
759,0.3068685855002641
760,0.3249091714482155
761,0.3576209222958795
762,0.34313483931456723
763,0.3459432424807799
764,0.3131069806668214
765,0.34235596908243504
766,0.3163361869551775
767,0.18506460832410665
768,0.28303976380253437
769,0.17175051514569906
770,0.12623531655562348
771,0.07780645161755595
772,-1.4364872213810063
773,0.2512929459435773
774,-1.3798525649084545
775,0.1637089147898888
776,0.3621499528272394
777,0.23501594546446936
778,0.3478065891621569
779,0.41430482602197827
780,0.3832160752650524
781,0.4190252861793856
782,0.4351071821568848
783,0.4348535295603003
784,0.4457994546796007
785,0.4313246931815795
786,0.4559948732074227
787,0.4576600638302485
788,0.41091334560339987
789,0.44122695861748995
790,0.4390579047243306
791,0.40690397498256825
792,0.4326732530188929
793,0.43147166990430263
794,0.416353970514884
795,0.4334615767305723
796,0.43482856307601325
797,0.434847690049047
798,0.4424886752162538
799,0.4458893223370254
800,0.4559096226066043
801,0.4567622418396804
802,0.46170184218375665
803,0.47478473799051724
804,0.4722083709825706
805,0.47640031139390704
806,0.48787724855299097
807,0.48532841551389394
808,0.48764172740184675
809,0.4939046056638685
810,0.4928244996906883
811,0.4939129716565749
812,0.4955548069741402
813,0.4953344063253673
814,0.4960157770874971
815,0.4959311197897769
816,0.23721890776910015
817,0.13849034339349298
818,0.28215029092951793
819,0.19357618427803236
820,0.23196910200548337
821,0.31078376449392664
822,0.26637679408056036
823,0.29128091221536034
824,0.29277338778376094
825,0.30164266714355115
826,0.3032453005514074
827,0.15769363841282502
828,0.2818065521312467
829,0.25024737826829413
830,-1.4218995298088548
831,0.14275718440862617
832,0.03638164926469256
833,-1.2667835300177133
834,-1.3200387490870211
835,-1.202407346912096
836,0.25272450539570845
837,0.12513407572246338
838,0.2428992009379971
839,0.396315431506022
840,0.34802769206801454
841,0.3937890549750427
842,0.4445186314147711
843,0.4295471195760998
844,0.44849480028757016
845,0.45800547997500674
846,0.46285523484600644
847,0.46941439546471697
848,0.45775415872290326
849,0.47138915640437595
850,0.47316055236352783
851,0.4540861957227482
852,0.4697974598196246
853,0.46956550030305433
854,0.45500751534158035
855,0.46878148962925503
856,0.46858607388451423
857,0.4611337239749326
858,0.47112002588105795
859,0.47159733587017083
860,0.4709586070795113
861,0.47645098991287793
862,0.47769590511714477
863,0.4813159049707145
864,0.4839644812863062
865,0.4849436166367489
866,0.4890917899474221
867,0.49048046212708774
868,0.49068679200471843
869,0.4933657540818601
870,0.4941689192296359
871,0.49395762659087805
872,0.49509500303113496
873,0.4956700173270143
874,0.4956821877466864
875,0.4964388659013772
876,0.1662750527157758
877,-0.04898185320842108
878,0.06837929036616341
879,0.23762563728364683
880,0.1291361869048857
881,0.19625522989165833
882,0.2697479465933398
883,0.2299376243570962
884,0.25975331003415136
885,0.2418513724010125
886,0.2655912243676435
887,0.27363957595938093
888,0.11402976136637166
889,0.24329132034722556
890,0.2358480062789705
891,0.039866425592560706
892,0.1443731335196352
893,0.15203638271264674
894,0.2144819916512093
895,0.1821783694089203
896,0.2232947078203057
897,0.37145621198205236
898,0.3346419355845647
899,0.3699934141130188
900,0.43861532089819266
901,0.4187262721701359
902,0.43865600106409375
903,0.4669337050350031
904,0.46083477531913475
905,0.470460590905432
906,0.4771658192610071
907,0.4796611214039257
908,0.48356464179961
909,0.4797748639732029
910,0.4863535242052739
911,0.48772723093815795
912,0.480736107563666
913,0.48850150817896587
914,0.48878129867470643
915,0.4828895384819054
916,0.49019010789306416
917,0.4902239026023598
918,0.48676772326335005
919,0.49270392959347675
920,0.4926157151594619
921,0.49120965538925354
922,0.49600972449675873
923,0.4956957042984236
924,0.49442923895614044
925,0.4988476697002928
926,0.49712263609669427
927,0.4957975893524391
928,0.4992848381455868
929,0.4967219794136668
930,0.49624478500129743
931,0.49733796992212964
932,0.49687502527168026
933,0.4970978640933943
934,-0.13091847019131447
935,-1.623496492665342
936,-0.5261358473412316
937,0.09109709880347616
938,-0.21854470626886952
939,0.006219856671316415
940,0.19985784451193545
941,0.09051540155856141
942,0.1543198142030885
943,0.2443055684758061
944,0.19361123814115344
945,0.22931442720068151
946,0.24877387081201174
947,0.24328442823320917
948,0.27168051709077645
949,0.24887635928425078
950,0.26604465693020474
951,0.28359427426843786
952,0.29504271218407385
953,0.2903637553207441
954,0.3116909383673011
955,0.3710714527248834
956,0.35069049265231655
957,0.3719986508499178
958,0.4312017268083421
959,0.41309598781443435
960,0.4289708888549463
961,0.4650750654981939
962,0.45390796992719085
963,0.46357971505125906
964,0.48191097596338195
965,0.4770779447081068
966,0.4819632620556811
967,0.4896815735997153
968,0.48864375667787696
969,0.4911291654858083
970,0.4935526360645257
971,0.49465830737304395
972,0.49593200661646186
973,0.496261676216764
974,0.49842377538829297
975,0.499146084266725
976,0.4988314690839397
977,0.5016717616270701
978,0.5019148873699453
979,0.5011817206583433
980,0.5044895449681783
981,0.5040821476442849
982,0.5026259520782639
983,0.5065116030084058
984,0.5049813663414093
985,0.5019786508006334
986,0.5076729457099269
987,0.49832244319556995
988,0.49804566259157346
989,-0.08437745561345522
990,0.40532033729518213
991,0.305174018500898
992,-1.6735603093244986
993,0.072942210690226
994,-0.6333001862007116
995,-0.3192164412298729
996,-1.6827515383720333
997,-0.5050749436653496
998,0.024115768334541543
999,-0.15783811643661916
1000,-0.07312365455291497
1001,0.15321085978627846
1002,0.004032401819931919
1003,0.03616729763242221
1004,0.24145637005893195
1005,0.12272558788985255
1006,0.21656960427878114
1007,0.2956538284342961
1008,0.259153788069423
1009,0.29008679526940595
1010,0.3375386679840022
1011,0.3126558839654009
1012,0.3384724090156135
1013,0.38333516480907337
1014,0.36266905330044896
1015,0.38198831056063975
1016,0.4262349169325431
1017,0.4088952849470445
1018,0.4214227524516686
1019,0.4574164800830781
1020,0.44352006369715735
1021,0.4513183461323099
1022,0.4764936946807792
1023,0.4662580720182754
1024,0.4708349911354963
1025,0.48751282997878187
1026,0.4798307833626547
1027,0.48291307560762875
1028,0.4944000020662438
1029,0.48870097656762845
1030,0.49058248394568915
1031,0.4994945677280265
1032,0.49489451610953283
1033,0.49684201474083345
1034,0.5037574700019529
1035,0.5007747574360994
1036,0.5023565369298171
1037,0.5068818930405654
1038,0.5060024170767579
1039,0.5070290879650858
1040,0.5084751268646295
1041,0.5097806837691039
1042,0.5093192358565288
1043,0.5123751791401077
1044,0.43000717501680485
1045,0.48340972090682355
1046,0.5233123791130003
1047,0.027425749760236817
1048,0.45952468293746807
1049,0.3229525280728758
1050,-1.7401291991368986
1051,-0.11096346558033687
1052,-1.8495873093933235
1053,-0.3558530182971283
1054,-0.8195415863151871
1055,-0.2597572735772712
1056,-0.10999017607197403
1057,-0.05656879229080608
1058,-1.0601334692911946
1059,0.10254914828699979
1060,-0.9098957061787339
1061,0.026659681416904335
1062,0.26458496328340075
1063,0.1833832066782698
1064,0.18958730565405535
1065,0.33152261708886355
1066,0.2516156501376603
1067,0.30337578105526264
1068,0.37970527397497755
1069,0.334387315207584
1070,0.3686219119849595
1071,0.4169377073221716
1072,0.3927457479533092
1073,0.40729705430692265
1074,0.44347048693348257
1075,0.4264756928947563
1076,0.4319954276415685
1077,0.4616549840644608
1078,0.44638477038998736
1079,0.44956936685415194
1080,0.47408694072498925
1081,0.4596370171555536
1082,0.4624996736711694
1083,0.4830628367702188
1084,0.4700941337691502
1085,0.47266657365788656
1086,0.4907250795774305
1087,0.4784330207776113
1088,0.48078255556626215
1089,0.49846619412428805
1090,0.4867438275146778
1091,0.48965828741842476
1092,0.5056462702096731
1093,0.4959659164578212
1094,0.5004583368788633
1095,0.5099873160812118
1096,0.5066077715595063
1097,0.5082892940475838
1098,0.5120712509513372
1099,0.37169253240893163
1100,0.17278445122693664
1101,0.4464071146680346
1102,0.28874259737282293
1103,0.384284734634318
1104,0.2968846387268288
1105,0.45444248272119037
1106,0.4711490821739386
1107,-1.5882041025315523
1108,0.3142963680339447
1109,-0.16408049067408764
1110,-1.0065190793209704
1111,-1.851400892010306
1112,-1.1803562621280888
1113,-1.2203009115643788
1114,-0.44213862525242886
1115,-0.03419538891420559
1116,-1.0364292416901941
1117,-1.1261675105427769
1118,-0.73774944125716
1119,0.1275223801337445
1120,0.11426345876552324
1121,-0.9262377852834186
1122,0.2531649868426038
1123,-0.17854611237077112
1124,0.12730888730239742
1125,0.3387795993045105
1126,0.19518669467900385
1127,0.3089527822510941
1128,0.39130051234208385
1129,0.34640044986404206
1130,0.37571049223177333
1131,0.41881644617570435
1132,0.3978863980715419
1133,0.40021333857091224
1134,0.43508789062869313
1135,0.4144430186645135
1136,0.41347648300366846
1137,0.44737808444635996
1138,0.4241912185610325
1139,0.4262956963143153
1140,0.4579867912800317
1141,0.43519262568058303
1142,0.4387372327948088
1143,0.46739044446561473
1144,0.44629089429966196
1145,0.4492710488746994
1146,0.4772793872405532
1147,0.45622705583724454
1148,0.4584232052637328
1149,0.4908165399945037
1150,0.46671215837096414
1151,0.4702985363625014
1152,0.5048140739762002
1153,0.48447106680088003
1154,0.22714809450559825
1155,-0.1317650697235111
1156,-0.25020291479876133
1157,0.3662705176581975
1158,-0.05217879306297096
1159,0.022375870080125426
1160,-0.053974724632131876
1161,-0.007098709002639536
1162,-0.19492464307012886
1163,-1.9008811409307458
1164,-1.145819116067551
1165,-1.953473642651664
1166,-0.5184388859302869
1167,-1.1325515413185299
1168,-0.5008877887556586
1169,-0.1382310562660724
1170,-0.252924449496917
1171,-0.011416046061409668
1172,-0.9426742357784107
1173,0.005847106122976009
1174,0.04594826182579381
1175,-0.18554311050555417
1176,-0.4585633788937014
1177,-1.7420377879812197
1178,0.18749485814380118
1179,-1.1583938385107881
1180,0.1215270333506634
1181,0.33457074324126823
1182,0.2440469726848674
1183,0.31671419783560995
1184,0.37781681638324893
1185,0.3576153065818969
1186,0.35312054676797877
1187,0.39074744027933395
1188,0.36934312432582794
1189,0.3511135291324725
1190,0.4009695079886795
1191,0.36210222429081074
1192,0.36278420858508686
1193,0.41395283233261104
1194,0.37457821387708723
1195,0.3825537869577166
1196,0.42599150734233926
1197,0.39310113851947104
1198,0.39705392123314664
1199,0.43587484742874383
1200,0.4056894473864875
1201,0.40924965405941083
1202,0.4435417297911024
1203,0.41618215228275734
1204,0.41450316829896183
1205,0.4180688022530713
1206,0.4153257480065713
1207,-0.9576308785527593
1208,-2.6522867025001045
1209,-0.7885935246732709
1210,-2.474707794563721
1211,-2.3234720307883423
1212,-1.01610555695654
1213,-2.2795369024579433
1214,-2.1717623490626217
1215,-1.9989610567189697
1216,-2.268151932636907
1217,-2.130694039245816
1218,-0.854419408346401
1219,-1.5895732612541114
1220,-1.0843332661461742
1221,-0.17053338698499526
1222,-0.6100883534441834
1223,-0.19384295788190264
1224,-0.05182216437573961
1225,-0.06934943962275975
1226,0.09177563735034433
1227,-0.9718647646020243
1228,-0.0023189545977511106
1229,0.13361949282478702
1230,-1.150752434392675
